,date,open,high,low,close,volume,amount,outstanding_share,turnover,振幅,涨跌幅,涨跌额,股票代码
26,2020-02-17,18.41,18.94,18.41,18.92,20988900.0,1215249655.0,1141626029.0,0.01838509237423843,2.88,2.7702335687126656,0.5100000000000016,002594
27,2020-02-18,18.7,19.41,18.69,19.24,22836532.0,1350970759.0,1141626029.0,0.02000351377762779,3.81,1.6913319238900382,0.31999999999999673,002594
28,2020-02-19,20.85,20.86,19.95,20.03,43747653.0,2773613068.0,1141626029.0,0.03832047613553492,4.73,4.10602910602913,0.7900000000000027,002594
29,2020-02-20,20.43,22.03,20.41,22.03,64939094.0,4366081680.0,1141626029.0,0.05688298300003109,8.09,9.985022466300553,2.0,002594
30,2020-02-21,21.67,22.08,21.25,21.83,45518916.0,3046190981.0,1141626029.0,0.03987200260305207,3.77,-0.907852927825703,-0.20000000000000284,002594
31,2020-02-24,21.16,21.72,21.01,21.41,35796879.0,2351741647.0,1141626029.0,0.0313560466305731,3.25,-1.9239578561612403,-0.41999999999999815,002594
32,2020-02-25,20.83,23.35,20.76,22.92,40743409.0,2786635361.0,1141626029.0,0.035688927866938114,12.1,7.052779075198523,1.5100000000000016,002594
33,2020-02-26,22.57,24.52,22.32,23.19,52276832.0,3774510844.0,1141626029.0,0.045791555791515684,9.6,1.1780104712041828,0.2699999999999996,002594
34,2020-02-27,23.19,23.66,22.02,22.66,27269996.0,1912686987.0,1141626029.0,0.023886978141070398,7.07,-2.2854678740836576,-0.5300000000000011,002594
35,2020-02-28,21.56,22.32,21.01,21.15,33825352.0,2251947903.0,1141626029.0,0.0296291001963481,5.78,-6.663724624889678,-1.5100000000000016,002594
36,2020-03-02,21.22,21.75,20.7,21.62,22564321.0,1492112198.0,1141626029.0,0.019765072297593875,4.96,2.2222222222222365,0.4700000000000024,002594
37,2020-03-03,22.58,22.71,21.82,21.95,27425292.0,1880749812.0,1141626029.0,0.024023008676512927,4.12,1.5263644773357843,0.3299999999999983,002594
38,2020-03-04,21.66,21.93,20.94,21.54,18093253.0,1198529240.0,1141626029.0,0.015848668951467994,4.51,-1.8678815489749478,-0.41000000000000014,002594
39,2020-03-05,21.68,21.87,21.19,21.61,17000367.0,1128290420.0,1141626029.0,0.01489136246734963,3.16,0.32497678737233304,0.07000000000000028,002594
40,2020-03-06,21.19,21.85,21.13,21.14,14720960.0,972613005.0,1141626029.0,0.01289473052125023,3.33,-2.1749190189726875,-0.46999999999999886,002594
41,2020-03-09,20.47,20.47,19.14,19.23,29247882.0,1789143869.0,1141626029.0,0.025619494700571514,6.29,-9.035004730368968,-1.9100000000000001,002594
42,2020-03-10,18.63,19.89,18.55,19.46,26680523.0,1578089168.0,1141626029.0,0.023370633046419443,6.97,1.1960478419136722,0.23000000000000043,002594
43,2020-03-11,19.66,19.78,18.96,19.0,22221247.0,1327803130.0,1141626029.0,0.019464558827083294,4.21,-2.3638232271325887,-0.46000000000000085,002594
44,2020-03-12,18.54,18.65,18.08,18.45,23238254.0,1319050413.0,1141626029.0,0.020355399587687572,3.0,-2.894736842105272,-0.5500000000000007,002594
45,2020-03-13,17.4,18.28,16.93,18.0,21319807.0,1162290580.0,1141626029.0,0.018674948239113774,7.32,-2.4390243902438935,-0.4499999999999993,002594
46,2020-03-16,18.31,18.55,17.43,17.43,23877348.0,1326361269.0,1141626029.0,0.02091520987911883,6.22,-3.166666666666673,-0.5700000000000003,002594
47,2020-03-17,17.43,17.78,16.78,17.16,18091852.0,961588994.0,1141626029.0,0.0158474417545012,5.74,-1.5490533562822706,-0.2699999999999996,002594
48,2020-03-18,17.34,17.68,16.83,16.85,17268432.0,925695050.0,1141626029.0,0.015126172285267683,4.95,-1.806526806526798,-0.3099999999999987,002594
49,2020-03-19,16.86,16.99,16.14,16.61,19445000.0,993678521.0,1141626029.0,0.017032723068720432,5.04,-1.4243323442136635,-0.240000000000002,002594
50,2020-03-20,16.92,17.08,16.63,16.99,14829620.0,772921085.0,1141626029.0,0.012989910551522647,2.71,2.2877784467188356,0.379999999999999,002594
51,2020-03-23,16.25,16.43,15.49,15.58,24273976.0,1190535685.0,1141626029.0,0.021262633632541328,5.53,-8.298999411418473,-1.4099999999999984,002594
52,2020-03-24,15.93,16.14,15.33,16.09,20502711.0,1002130022.0,1141626029.0,0.017959218237130786,5.2,3.2734274711168077,0.5099999999999998,002594
53,2020-03-25,16.68,17.08,16.51,16.9,28978742.0,1504804537.0,1141626029.0,0.025383743243296356,3.54,5.034182722187697,0.8099999999999987,002594
54,2020-03-26,16.98,17.85,16.69,17.56,29662084.0,1588496993.0,1141626029.0,0.025982312286609577,6.86,3.905325443786989,0.6600000000000001,002594
55,2020-03-27,17.92,18.13,17.61,17.72,22997249.0,1269534019.0,1141626029.0,0.020144292803260883,2.96,0.9111617312072884,0.16000000000000014,002594
56,2020-03-30,17.79,18.69,17.75,18.19,32893740.0,1855914322.0,1141626029.0,0.028813060638441346,5.3,2.6523702031602925,0.4700000000000024,002594
57,2020-03-31,18.36,19.41,17.94,19.4,35017444.0,2037070402.0,1141626029.0,0.0306733055400579,8.08,6.6520065970313125,1.2099999999999973,002594
58,2020-04-01,19.38,19.62,18.44,18.48,36556547.0,2139092106.0,1141626029.0,0.03202147294418425,6.08,-4.742268041237107,-0.9199999999999982,002594
59,2020-04-02,18.34,18.34,17.73,18.31,23384169.0,1300691383.0,1141626029.0,0.020483212896331045,3.3,-0.9199134199134318,-0.1700000000000017,002594
60,2020-04-03,18.31,18.31,17.76,17.79,16918966.0,940495659.0,1141626029.0,0.014820059783342589,3.0,-2.8399781540142,-0.5199999999999996,002594
61,2020-04-07,18.26,18.41,17.99,18.22,18911589.0,1061432560.0,1141626029.0,0.016565485123500104,2.36,2.417088251826871,0.4299999999999997,002594
62,2020-04-08,18.05,18.05,17.8,17.89,12954327.0,717031924.0,1141626029.0,0.011347259672545535,1.37,-1.8111964873764985,-0.3299999999999983,002594
63,2020-04-09,18.05,18.29,17.97,18.0,13333832.0,746729511.0,1141626029.0,0.011679684643910655,1.79,0.6148686416992621,0.10999999999999943,002594
64,2020-04-10,18.21,18.21,17.52,17.65,13185472.0,727755054.0,1141626029.0,0.011549729653194514,3.83,-1.9444444444444486,-0.3500000000000014,002594
65,2020-04-13,17.7,18.1,17.7,18.05,10255956.0,569833087.0,1141626029.0,0.008983638897042002,2.27,2.2662889518413776,0.40000000000000213,002594
66,2020-04-14,18.05,18.76,17.91,18.74,23386305.0,1338857702.0,1141626029.0,0.02048508391183502,4.71,3.82271468144042,0.6899999999999977,002594
67,2020-04-15,19.2,20.18,18.88,19.45,30622736.0,1847393286.0,1141626029.0,0.026823789246311937,6.94,3.7886872998932786,0.7100000000000009,002594
68,2020-04-16,19.44,19.83,19.1,19.41,16525891.0,992639139.0,1141626029.0,0.014475748257488267,3.75,-0.20565552699228773,-0.03999999999999915,002594
69,2020-04-17,19.6,19.73,18.98,19.02,15649005.0,931863465.0,1141626029.0,0.013707645588378574,3.86,-2.0092735703245768,-0.39000000000000057,002594
70,2020-04-20,19.21,19.21,18.81,19.04,10747360.0,630616732.0,1141626029.0,0.00941408107996108,2.1,0.1051524710830698,0.019999999999999574,002594
71,2020-04-21,18.92,19.31,18.7,19.21,14714834.0,864113084.0,1141626029.0,0.012889364490830123,3.2,0.8928571428571619,0.1700000000000017,002594
72,2020-04-22,18.89,19.41,18.72,19.22,12145802.0,715492487.0,1141626029.0,0.010639037383055322,3.59,0.05205622071835503,0.00999999999999801,002594
73,2020-04-23,19.41,19.59,18.77,18.84,11602798.0,686078407.0,1141626029.0,0.010163396510995282,4.27,-1.9771071800208095,-0.379999999999999,002594
74,2020-04-24,18.98,19.57,18.92,19.0,13594893.0,806969228.0,1141626029.0,0.011908359352938333,3.45,0.849256900212314,0.16000000000000014,002594
75,2020-04-27,19.09,19.11,18.4,18.43,13826532.0,799777333.0,1141626029.0,0.012111262049719787,3.74,-3.0000000000000027,-0.5700000000000003,002594
76,2020-04-28,18.44,18.63,17.71,18.43,12865794.0,725365014.0,1141626029.0,0.011269709758868856,4.99,0.0,0.0,002594
77,2020-04-29,18.83,19.23,18.62,18.76,16512556.0,964564486.0,1141626029.0,0.014464067549742245,3.31,1.7905588714053344,0.33000000000000185,002594
78,2020-04-30,19.03,19.6,18.93,19.4,21887625.0,1303496246.0,1141626029.0,0.019172324775366522,3.57,3.4115138592750283,0.639999999999997,002594
79,2020-05-06,19.21,20.22,19.12,20.11,23190623.0,1420097902.0,1141626029.0,0.020313677518647395,5.67,3.659793814432999,0.7100000000000009,002594
80,2020-05-07,20.11,20.11,19.4,19.44,22511802.0,1362997621.0,1141626029.0,0.019719068616295538,3.53,-3.3316757831924337,-0.6699999999999982,002594
81,2020-05-08,19.44,19.57,19.18,19.34,17147173.0,1025569471.0,1141626029.0,0.015019956241730014,2.01,-0.5144032921810759,-0.10000000000000142,002594
82,2020-05-11,19.18,19.3,18.8,19.05,19071621.0,1121805580.0,1141626029.0,0.016705664127775417,2.59,-1.499482936918295,-0.28999999999999915,002594
83,2020-05-12,19.05,19.13,18.83,19.13,10401966.0,610124974.0,1141626029.0,0.009111535420326335,1.57,0.4199475065616687,0.0799999999999983,002594
84,2020-05-13,19.13,19.33,18.92,19.08,11111516.0,657743993.0,1141626029.0,0.009733061193193941,2.14,-0.261369576581294,-0.05000000000000071,002594
85,2020-05-14,19.05,19.05,18.62,18.66,11836313.0,688315257.0,1141626029.0,0.010367942477947829,2.25,-2.2012578616352085,-0.41999999999999815,002594
86,2020-05-15,18.69,18.95,18.54,18.75,10277106.0,595823316.0,1141626029.0,0.009002165103928267,2.2,0.4823151125401992,0.08999999999999986,002594
87,2020-05-18,18.57,18.89,18.24,18.5,10474339.0,601110775.0,1141626029.0,0.009174930085620885,3.47,-1.3333333333333308,-0.25,002594
88,2020-05-19,18.76,18.96,18.68,18.83,9404190.0,547143040.0,1141626029.0,0.008237539930862946,1.51,1.7837837837837656,0.3299999999999983,002594
89,2020-05-20,18.99,19.51,18.98,19.09,16470785.0,981282457.0,1141626029.0,0.014427478510127769,2.81,1.380775358470543,0.26000000000000156,002594
90,2020-05-21,19.12,19.21,18.44,18.49,12096788.0,697047198.0,1141626029.0,0.010596103884032938,4.03,-3.1430068098480923,-0.6000000000000014,002594
91,2020-05-22,18.49,18.66,17.96,18.12,9234961.0,522767760.0,1141626029.0,0.00808930487340877,3.79,-2.0010816657652697,-0.36999999999999744,002594
92,2020-05-25,18.12,18.29,17.89,18.28,5969703.0,334368698.0,1141626029.0,0.005229123065132917,2.21,0.8830022075055233,0.16000000000000014,002594
93,2020-05-26,18.37,18.88,18.37,18.86,9854368.0,570419228.0,1141626029.0,0.00863187046342301,2.79,3.1728665207877427,0.5799999999999983,002594
94,2020-05-27,19.28,19.39,18.46,18.54,11361742.0,662802627.0,1141626029.0,0.009952245053445606,4.93,-1.6967126193001114,-0.3200000000000003,002594
95,2020-05-28,18.55,18.84,18.24,18.59,8630023.0,494679180.0,1141626029.0,0.007559413311169345,3.24,0.26968716289104133,0.05000000000000071,002594
96,2020-05-29,18.48,18.77,18.38,18.57,6803639.0,390882857.0,1141626029.0,0.005959603957137877,2.1,-0.10758472296933386,-0.019999999999999574,002594
97,2020-06-01,18.68,19.31,18.58,19.19,16106781.0,949983297.0,1141626029.0,0.014108631540320285,3.93,3.3387183629510098,0.620000000000001,002594
98,2020-06-02,19.27,20.11,19.05,19.73,20479610.0,1235513479.0,1141626029.0,0.017938983064304328,5.52,2.813965607087021,0.5399999999999991,002594
99,2020-06-03,19.66,19.75,19.24,19.39,14635695.0,882603748.0,1141626029.0,0.012820043191219144,2.58,-1.723264064875818,-0.33999999999999986,002594
100,2020-06-04,19.56,19.8,19.32,19.44,10574332.0,637797410.0,1141626029.0,0.00926251831281608,2.48,0.2578648788035043,0.05000000000000071,002594
101,2020-06-05,19.73,20.47,19.52,20.44,26545122.0,1643855456.0,1141626029.0,0.023252029408660235,4.89,5.144032921810693,1.0,002594
102,2020-06-08,20.38,20.65,20.2,20.31,17244111.0,1087013122.0,1141626029.0,0.01510486846126386,2.2,-0.6360078277886649,-0.13000000000000256,002594
103,2020-06-09,20.38,20.84,19.96,20.05,20443053.0,1285542235.0,1141626029.0,0.017906961194557695,4.33,-1.2801575578532676,-0.259999999999998,002594
104,2020-06-10,20.14,20.19,19.63,19.75,18619403.0,1140629413.0,1141626029.0,0.01630954667029583,2.79,-1.4962593516209544,-0.3000000000000007,002594
105,2020-06-11,20.01,20.77,19.9,20.33,28023252.0,1764678741.0,1141626029.0,0.024546787904395267,4.41,2.936708860759496,0.5799999999999983,002594
106,2020-06-12,19.86,20.03,19.61,19.89,17549710.0,1075893064.0,1141626029.0,0.01537255594581402,2.07,-2.1642892277422443,-0.4399999999999977,002594
107,2020-06-15,20.22,20.66,19.81,20.22,19574028.0,1225432620.0,1141626029.0,0.017145744317993296,4.27,1.6591251885369473,0.3299999999999983,002594
108,2020-06-16,20.64,20.85,20.42,20.74,21411572.0,1367780377.0,1141626029.0,0.018755329202466878,2.13,2.571711177052416,0.5199999999999996,002594
109,2020-06-17,20.7,20.74,20.17,20.74,14437818.0,912074335.0,1141626029.0,0.012646714101855853,2.75,0.0,0.0,002594
110,2020-06-18,20.64,21.6,20.36,21.59,27903336.0,1829902632.0,1141626029.0,0.024441748253096286,5.98,4.098360655737721,0.8500000000000014,002594
111,2020-06-19,21.57,22.22,21.45,21.67,22061887.0,1487253015.0,1141626029.0,0.01932496845689912,3.57,0.37054191755443444,0.08000000000000185,002594
112,2020-06-22,21.54,22.25,21.44,22.0,19625480.0,1325805162.0,1141626029.0,0.01719081336748323,3.74,1.522842639593902,0.3299999999999983,002594
113,2020-06-23,21.86,23.32,21.67,22.98,26037491.0,1812606802.0,1141626029.0,0.02280737328913863,7.5,4.454545454545467,0.9800000000000004,002594
114,2020-06-24,23.0,23.63,22.89,23.19,19668098.0,1414432114.0,1141626029.0,0.01722814433131675,3.22,0.9138381201044377,0.21000000000000085,002594
115,2020-06-29,23.13,23.43,22.74,22.84,17337630.0,1233307831.0,1141626029.0,0.015186785829670322,2.98,-1.5092712376024164,-0.3500000000000014,002594
116,2020-06-30,23.1,23.57,22.93,23.23,16983101.0,1223207516.0,1145667543.0,0.014823760264281137,2.8,1.7075306479859886,0.39000000000000057,002594
117,2020-07-01,23.68,24.41,22.98,23.44,23509322.0,1726221256.0,1145667543.0,0.02052019553459585,6.16,0.904003443822643,0.21000000000000085,002594
118,2020-07-02,23.49,24.13,23.23,23.34,21407418.0,1559734669.0,1145667543.0,0.018685541133463008,3.84,-0.4266211604095571,-0.10000000000000142,002594
119,2020-07-03,23.71,25.67,23.69,25.67,45538812.0,3497719616.0,1145667543.0,0.03974871443137322,8.48,9.982862039417316,2.330000000000002,002594
120,2020-07-06,25.66,26.39,25.04,26.17,46122416.0,3661516240.0,1145667543.0,0.040258115263722714,5.26,1.9477989871445223,0.5,002594
121,2020-07-07,27.42,28.63,26.85,26.85,46670587.0,3978641290.0,1145667543.0,0.040736588275679206,6.8,2.5983951089033175,0.6799999999999997,002594
122,2020-07-08,26.51,27.26,26.48,26.77,31915588.0,2647763129.0,1145667543.0,0.027857634786813544,2.91,-0.2979515828677948,-0.08000000000000185,002594
123,2020-07-09,26.77,27.92,26.35,27.32,32797352.0,2764110591.0,1145667543.0,0.028627285638308426,5.86,2.054538662682104,0.5500000000000007,002594
124,2020-07-10,27.32,29.88,26.87,28.79,39602931.0,3495161211.0,1145667543.0,0.03456755953502647,11.02,5.380673499267941,1.4699999999999989,002594
125,2020-07-13,29.95,31.67,29.85,31.67,57987128.0,5536512876.0,1145667543.0,0.05061427143877811,6.32,10.003473428273724,2.8800000000000026,002594
126,2020-07-14,31.67,31.67,29.3,31.23,53638869.0,5075817586.0,1145667543.0,0.046818878066095304,7.48,-1.3893274392169253,-0.4400000000000013,002594
127,2020-07-15,31.38,31.47,29.98,30.57,38869586.0,3699030985.0,1145667543.0,0.033927456736897364,4.77,-2.113352545629199,-0.6600000000000001,002594
128,2020-07-16,30.54,30.89,27.51,27.51,56046663.0,4984540818.0,1145667543.0,0.0489205296444363,11.06,-10.009813542688907,-3.0599999999999987,002594
129,2020-07-17,26.86,27.61,25.9,26.39,43096874.0,3549101617.0,1145667543.0,0.03761726014088539,6.22,-4.071246819338425,-1.120000000000001,002594
130,2020-07-20,27.08,28.89,26.4,28.2,43173031.0,3684539642.0,1145667543.0,0.03768373404988745,9.44,6.858658582796506,1.8099999999999987,002594
131,2020-07-21,29.08,29.54,28.36,28.5,31722234.0,2834375732.0,1145667543.0,0.0276888650584736,4.18,1.0638297872340496,0.3000000000000007,002594
132,2020-07-22,27.82,28.95,27.66,28.2,26954483.0,2367987141.0,1145667543.0,0.023527316597813402,4.53,-1.0526315789473717,-0.3000000000000007,002594
133,2020-07-23,27.84,28.79,27.68,28.79,32728656.0,2869841089.0,1145667543.0,0.028567324089759955,3.94,2.0921985815602895,0.5899999999999999,002594
134,2020-07-24,28.4,28.51,26.69,26.85,38817374.0,3298033865.0,1145667543.0,0.03388188330652569,6.32,-6.738450850989919,-1.9399999999999977,002594
135,2020-07-27,27.01,27.56,26.62,27.02,20882846.0,1753284470.0,1145667543.0,0.018227666592803178,3.5,0.6331471135940347,0.16999999999999815,002594
136,2020-07-28,27.81,28.03,26.85,27.14,21644067.0,1829407615.0,1145667543.0,0.018892101056929393,4.37,0.4441154700222105,0.120000000000001,002594
137,2020-07-29,26.95,28.3,26.69,28.12,28797550.0,2464892397.0,1145667543.0,0.025136044200564388,5.93,3.610906411201187,0.9800000000000004,002594
138,2020-07-30,28.15,28.35,27.27,27.5,22449269.0,1917850499.0,1145667543.0,0.019594924493728107,3.84,-2.204836415362732,-0.620000000000001,002594
139,2020-07-31,27.48,28.03,27.0,27.62,25812289.0,2201963264.0,1145667543.0,0.02253034849220652,3.75,0.43636363636363473,0.120000000000001,002594
140,2020-08-03,27.63,27.98,27.3,27.87,28030360.0,2394349093.0,1145667543.0,0.024466399673504585,2.46,0.9051412020275151,0.25,002594
141,2020-08-04,28.13,29.44,28.1,28.79,38395587.0,3414415346.0,1145667543.0,0.03351372501961505,4.81,3.301040545389311,0.9199999999999982,002594
142,2020-08-05,28.79,28.79,28.01,28.51,19022684.0,1667411299.0,1145667543.0,0.016604017558346767,2.71,-0.9725599166377163,-0.2799999999999976,002594
143,2020-08-06,28.73,28.98,28.14,28.7,20533266.0,1815887527.0,1145667543.0,0.01792253444331014,2.95,0.6664328305857614,0.18999999999999773,002594
144,2020-08-07,28.34,28.71,27.11,27.62,24597416.0,2120266841.0,1145667543.0,0.02146994226229904,5.57,-3.7630662020905814,-1.0799999999999983,002594
145,2020-08-10,27.1,27.29,25.88,26.52,33653884.0,2752165156.0,1145667543.0,0.02937491264863388,5.1,-3.9826212889210733,-1.1000000000000014,002594
146,2020-08-11,26.49,26.91,26.19,26.2,19417260.0,1596334584.0,1145667543.0,0.016948424626881484,2.71,-1.2066365007541435,-0.3200000000000003,002594
147,2020-08-12,26.26,26.52,25.38,26.52,22097173.0,1768144489.0,1145667543.0,0.019287596244663797,4.35,1.2213740458015376,0.3200000000000003,002594
148,2020-08-13,27.01,27.11,26.41,26.46,13582779.0,1119875379.0,1145667543.0,0.011855777082095446,2.64,-0.2262443438914019,-0.05999999999999872,002594
149,2020-08-14,26.56,26.72,25.88,26.5,12062031.0,981262742.0,1145667543.0,0.010528386767783296,3.17,0.15117157974300355,0.03999999999999915,002594
150,2020-08-17,26.59,26.92,26.31,26.82,15103194.0,1246372800.0,1145667543.0,0.013182876736170223,2.3,1.2075471698113294,0.3200000000000003,002594
151,2020-08-18,27.2,27.36,26.48,26.6,16155250.0,1335564954.0,1145667543.0,0.014101167567073164,3.28,-0.820283370618935,-0.21999999999999886,002594
152,2020-08-19,26.35,26.43,25.74,25.78,18735826.0,1504274090.0,1145667543.0,0.01635363253020078,2.59,-3.082706766917298,-0.8200000000000003,002594
153,2020-08-20,25.78,25.9,25.28,25.43,12272430.0,967851099.0,1145667543.0,0.010712034285150383,2.4,-1.3576415826221933,-0.3500000000000014,002594
154,2020-08-21,25.9,26.1,25.54,25.76,11190548.0,893244023.0,1145667543.0,0.009767709723797247,2.2,1.2976799056232835,0.33000000000000185,002594
155,2020-08-24,25.86,26.64,25.8,26.36,17128061.0,1384872484.0,1145667543.0,0.014950289117163198,3.26,2.329192546583836,0.5999999999999979,002594
156,2020-08-25,26.22,26.83,26.06,26.3,14510634.0,1182125999.0,1145667543.0,0.012665658627286433,2.92,-0.22761760242792084,-0.05999999999999872,002594
157,2020-08-26,26.54,27.62,26.44,27.0,32047153.0,2691953338.0,1145667543.0,0.02797247176618322,4.49,2.6615969581748944,0.6999999999999993,002594
158,2020-08-27,28.0,28.34,27.42,27.65,25203489.0,2168640349.0,1145667543.0,0.021998955241415964,3.41,2.4074074074073915,0.6499999999999986,002594
159,2020-08-28,27.52,27.86,26.87,27.64,18647043.0,1572760241.0,1145667543.0,0.016276137972078344,3.58,-0.036166365280276835,-0.00999999999999801,002594
160,2020-08-31,28.17,28.56,27.48,27.52,21534690.0,1864842718.0,1145667543.0,0.01879663095247519,3.91,-0.434153400868309,-0.120000000000001,002594
161,2020-09-01,28.16,30.27,27.94,30.27,39461265.0,3573272702.0,1145667543.0,0.03444390586178978,8.47,9.992732558139528,2.75,002594
162,2020-09-02,31.04,31.08,29.66,30.53,39704708.0,3719378788.0,1145667543.0,0.03465639595238145,4.69,0.8589362405021506,0.26000000000000156,002594
163,2020-09-03,30.07,30.8,29.83,29.97,22779495.0,2129704438.0,1145667543.0,0.01988316343531083,3.18,-1.8342613822469822,-0.5600000000000023,002594
164,2020-09-04,28.75,29.33,28.49,29.13,22202132.0,1979126649.0,1145667543.0,0.019379210082064793,2.8,-2.8028028028028062,-0.8399999999999999,002594
165,2020-09-07,28.97,31.56,28.94,30.67,40998653.0,3862436333.0,1145667543.0,0.03578582045943498,8.99,5.286646069344325,1.5400000000000027,002594
166,2020-09-08,31.04,31.04,29.36,29.46,27908409.0,2590896624.0,1145667543.0,0.02435995430831543,5.48,-3.945223345288562,-1.2100000000000009,002594
167,2020-09-09,28.49,28.71,27.47,27.84,26329156.0,2281813618.0,1145667543.0,0.022981497696142727,4.21,-5.498981670061099,-1.620000000000001,002594
168,2020-09-10,28.44,29.19,28.13,28.19,21706271.0,1923920285.0,1145667543.0,0.018946396040129418,3.81,1.257183908045989,0.3500000000000014,002594
169,2020-09-11,28.44,29.52,28.23,29.52,20576370.0,1843068555.0,1145667543.0,0.017960157923405533,4.58,4.717985101099664,1.3299999999999983,002594
170,2020-09-14,29.56,30.59,29.56,29.94,22383909.0,2078549016.0,1145667543.0,0.019537874784674773,3.49,1.4227642276422925,0.4200000000000017,002594
171,2020-09-15,30.43,32.94,30.27,32.79,57922128.0,5761285366.0,1145667543.0,0.05055753595700843,8.92,9.519038076152286,2.849999999999998,002594
172,2020-09-16,32.46,34.92,32.05,34.12,49378934.0,5154280713.0,1145667543.0,0.04310057861174828,8.75,4.056114669106425,1.3299999999999983,002594
173,2020-09-17,34.16,37.53,34.04,37.53,60235110.0,6707262639.0,1145667543.0,0.05257643054307946,10.23,9.99413833528724,3.4100000000000037,002594
174,2020-09-18,36.9,37.39,36.09,37.39,47375377.0,5363840116.0,1145667543.0,0.0413517667402401,3.46,-0.37303490540900874,-0.14000000000000057,002594
175,2020-09-21,37.55,38.63,33.78,34.24,58877087.0,6535043671.0,1145667543.0,0.051391075325243805,12.97,-8.424712489970576,-3.1499999999999986,002594
