,date,open,high,low,close,volume,amount,outstanding_share,turnover,振幅,涨跌幅,涨跌额,股票代码
57,2020-03-31,24.03,24.39,23.98,24.04,39635926.0,1109958359.0,8089767831.0,0.004899513413489456,1.73,1.520270270270263,0.35999999999999943,002415
58,2020-04-01,24.22,25.07,24.02,24.98,73679183.0,2116047234.0,8089767831.0,0.00910770055942289,4.37,3.91014975041597,0.9400000000000013,002415
59,2020-04-02,24.9,26.24,24.83,26.24,79423520.0,2357986091.0,8089767831.0,0.009817774954634541,5.64,5.044035228182531,1.259999999999998,002415
60,2020-04-03,26.37,26.82,25.97,26.53,70059739.0,2144867625.0,8089767831.0,0.008660290438933365,3.24,1.1051829268292845,0.2900000000000027,002415
61,2020-04-07,27.1,27.32,26.29,26.83,74303630.0,2299332696.0,8089767831.0,0.009184890290085755,3.88,1.1307953260459858,0.29999999999999716,002415
62,2020-04-08,26.67,26.67,26.15,26.36,44012282.0,1345505433.0,8089767831.0,0.0054404876529762555,1.94,-1.7517704062616435,-0.46999999999999886,002415
63,2020-04-09,26.43,26.48,25.77,25.93,48998101.0,1474664218.0,8089767831.0,0.0060567994068061164,2.69,-1.6312594840667716,-0.4299999999999997,002415
64,2020-04-10,25.86,25.86,25.07,25.34,40278827.0,1188959792.0,8089767831.0,0.004978984297380141,3.05,-2.2753567296567634,-0.5899999999999999,002415
65,2020-04-13,24.99,25.3,24.83,25.13,27593331.0,800761115.0,8089767831.0,0.0034108928187360733,1.85,-0.8287292817679592,-0.21000000000000085,002415
66,2020-04-14,25.46,26.05,25.41,26.04,53863033.0,1611108375.0,8089767831.0,0.0066581679629416305,2.55,3.62116991643453,0.9100000000000001,002415
67,2020-04-15,26.11,26.24,25.79,25.88,32362581.0,974453992.0,8089767831.0,0.004000433841375095,1.73,-0.6144393241167445,-0.16000000000000014,002415
68,2020-04-16,25.68,25.96,25.55,25.94,27452430.0,821841805.0,8089767831.0,0.0033934756316247117,1.58,0.23183925811438577,0.060000000000002274,002415
69,2020-04-17,26.19,26.43,26.01,26.06,40885456.0,1244494153.0,8089767831.0,0.005053971492646165,1.62,0.4626060138781751,0.11999999999999744,002415
70,2020-04-20,26.11,26.72,26.06,26.6,43697912.0,1341889395.0,8089767831.0,0.0054016274524652675,2.53,2.0721412125863425,0.5400000000000027,002415
71,2020-04-21,26.48,26.48,25.61,25.85,50553550.0,1519701979.0,8089767831.0,0.0062490730335027335,3.27,-2.819548872180455,-0.75,002415
72,2020-04-22,25.6,26.1,25.44,25.84,24833860.0,743307809.0,8089767831.0,0.003069786490637793,2.55,-0.03868471953578645,-0.010000000000001563,002415
73,2020-04-23,26.05,26.05,25.69,25.77,22648723.0,679114052.0,8089767831.0,0.0027996752778503813,1.39,-0.2708978328173406,-0.07000000000000028,002415
74,2020-04-24,25.76,25.89,25.44,25.62,26700186.0,794572862.0,8089767831.0,0.003300488537839721,1.75,-0.5820721769499326,-0.14999999999999858,002415
75,2020-04-27,26.4,27.04,26.24,26.79,81101631.0,2518610457.0,8089767831.0,0.010025211191997186,3.12,4.566744730679151,1.1699999999999982,002415
76,2020-04-28,26.91,27.08,26.03,26.72,50401297.0,1554738683.0,8089767831.0,0.0062302525922761556,3.92,-0.26129152668906697,-0.07000000000000028,002415
77,2020-04-29,26.63,26.86,26.44,26.86,26996246.0,837026475.0,8089767831.0,0.0033370853853865066,1.57,0.5239520958083776,0.14000000000000057,002415
78,2020-04-30,27.06,27.79,26.97,27.63,51092363.0,1627991776.0,8089767831.0,0.006315677293508227,3.05,2.8667163067758628,0.7699999999999996,002415
79,2020-05-06,27.15,27.83,27.06,27.75,59204740.0,1887194015.0,8089767831.0,0.007318472079399778,2.79,0.43431053203040193,0.120000000000001,002415
80,2020-05-07,27.75,28.15,27.19,27.22,37764406.0,1204812994.0,8089767831.0,0.004668169320667863,3.46,-1.9099099099099126,-0.5300000000000011,002415
81,2020-05-08,27.5,27.99,27.41,27.44,34226689.0,1096892311.0,8089767831.0,0.004230861715072129,2.13,0.8082292432035398,0.22000000000000242,002415
82,2020-05-11,27.54,27.8,27.39,27.6,38472226.0,1231353537.0,8089767831.0,0.004755665033126709,1.49,0.5830903790087438,0.16000000000000014,002415
83,2020-05-12,27.66,27.72,27.35,27.72,29300379.0,938153850.0,8089767831.0,0.003621906043795338,1.34,0.43478260869564966,0.11999999999999744,002415
84,2020-05-13,27.58,27.68,27.41,27.62,18493433.0,590361171.0,8089767831.0,0.002286027656953657,0.97,-0.3607503607503504,-0.09999999999999787,002415
85,2020-05-14,27.52,27.52,26.85,26.9,35614389.0,1117866683.0,8089767831.0,0.004402399394396168,2.43,-2.606806661839256,-0.7200000000000024,002415
86,2020-05-15,26.89,27.06,26.41,26.61,41056913.0,1270148473.0,8089767831.0,0.005075165796806907,2.42,-1.0780669144981436,-0.28999999999999915,002415
87,2020-05-18,26.41,26.41,25.57,25.77,59929852.0,1797113706.0,8089767831.0,0.007408105306848082,3.16,-3.1567080045095786,-0.8399999999999999,002415
88,2020-05-19,26.01,26.2,25.69,26.16,44431790.0,1335117770.0,8089767831.0,0.005492344270961316,1.98,1.5133876600698537,0.39000000000000057,002415
89,2020-05-20,26.03,26.04,25.73,25.88,28956574.0,868228317.0,8089767831.0,0.0035794072963427175,1.19,-1.0703363914373099,-0.28000000000000114,002415
90,2020-05-21,26.15,26.15,25.43,25.52,30119466.0,898751223.0,8089767831.0,0.0037231557974484967,2.78,-1.391035548686237,-0.35999999999999943,002415
91,2020-05-22,25.85,26.38,25.58,25.82,52412348.0,1577161360.0,8089767831.0,0.006478844522478855,3.13,1.1755485893417017,0.3000000000000007,002415
92,2020-05-25,24.46,24.61,23.61,24.11,85273357.0,2391961088.0,8089767831.0,0.010540890515205195,3.87,-6.6227730441518196,-1.7100000000000009,002415
93,2020-05-26,24.14,24.86,24.14,24.46,50457303.0,1438104376.0,8089767831.0,0.006237175658694129,2.99,1.4516798009124976,0.3500000000000014,002415
94,2020-05-27,24.47,24.7,24.29,24.41,27697051.0,785352227.0,8089767831.0,0.003423713953058686,1.68,-0.20441537203598203,-0.05000000000000071,002415
95,2020-05-28,24.39,24.59,24.01,24.48,28053703.0,791177075.0,8089767831.0,0.003467800755974501,2.38,0.28676771814830637,0.07000000000000028,002415
96,2020-05-29,24.52,24.61,24.13,24.27,39704750.0,1091959268.0,8089767831.0,0.0049080209505953125,1.96,-0.85784313725491,-0.21000000000000085,002415
97,2020-06-01,24.39,25.46,24.39,25.36,64090227.0,1808425159.0,8089767831.0,0.007922381499553816,4.41,4.491141326740822,1.0899999999999999,002415
98,2020-06-02,25.27,25.6,24.93,25.29,47034122.0,1342960980.0,8089767831.0,0.0058140261849994245,2.64,-0.2760252365930582,-0.07000000000000028,002415
99,2020-06-03,25.38,25.45,25.09,25.24,31840893.0,910889444.0,8089767831.0,0.003935946452997781,1.42,-0.19770660340056034,-0.05000000000000071,002415
100,2020-06-04,25.24,25.39,25.02,25.31,31440127.0,895994878.0,8089767831.0,0.003886406588767776,1.47,0.27733755942946914,0.07000000000000028,002415
101,2020-06-05,25.31,25.44,25.11,25.42,26211257.0,750988247.0,8089767831.0,0.0032400505858225536,1.3,0.43461082576057297,0.11000000000000298,002415
102,2020-06-08,25.42,26.27,25.41,25.95,47057464.0,1378683964.0,8089767831.0,0.005816911558286722,3.38,2.084972462627843,0.5299999999999976,002415
103,2020-06-09,26.1,26.15,25.68,25.84,27711614.0,811527472.0,8089767831.0,0.0034255141283299952,1.81,-0.42389210019267987,-0.10999999999999943,002415
104,2020-06-10,25.93,25.93,25.52,25.87,32677782.0,950354936.0,8089767831.0,0.004039396764240711,1.59,0.11609907120744278,0.030000000000001137,002415
105,2020-06-11,25.71,25.81,25.21,25.39,45445449.0,1309193180.0,8089767831.0,0.005617645641924727,2.32,-1.8554310011596464,-0.4800000000000004,002415
106,2020-06-12,24.83,25.67,24.69,25.46,45169078.0,1285973744.0,8089767831.0,0.005583482609588873,3.86,0.2756990941315429,0.07000000000000028,002415
107,2020-06-15,25.08,25.35,25.0,25.01,33068447.0,940704081.0,8089767831.0,0.00408768801414568,1.37,-1.7674783974862551,-0.4499999999999993,002415
108,2020-06-16,25.36,25.59,25.02,25.27,35493743.0,1015972501.0,8089767831.0,0.004387485987420793,2.28,1.0395841663334515,0.259999999999998,002415
109,2020-06-17,25.43,26.07,25.04,26.07,61244417.0,1781522926.0,8089767831.0,0.007570602553674201,4.08,3.1658092599920806,0.8000000000000007,002415
110,2020-06-18,26.07,26.69,25.82,26.51,61908950.0,1848057500.0,8089767831.0,0.007652747432721719,3.34,1.6877637130801704,0.4400000000000013,002415
111,2020-06-19,26.41,26.88,26.22,26.67,56510625.0,1705915420.0,8089767831.0,0.006985444598725222,2.49,0.6035458317616094,0.16000000000000014,002415
112,2020-06-22,26.67,26.92,26.22,26.31,50723697.0,1517855355.0,8089767831.0,0.006270105404709729,2.62,-1.3498312710911287,-0.360000000000003,002415
113,2020-06-23,26.22,26.55,25.87,26.52,47530164.0,1407464827.0,8089767831.0,0.005875343395871554,2.58,0.7981755986317118,0.21000000000000085,002415
114,2020-06-24,26.53,26.95,26.34,26.75,40652633.0,1227929034.0,8089767831.0,0.005025191556699447,2.3,0.8672699849170407,0.23000000000000043,002415
115,2020-06-29,26.49,26.51,25.89,25.99,43052181.0,1272691231.0,8089767831.0,0.005321806743949312,2.32,-2.8411214953271036,-0.7600000000000016,002415
116,2020-06-30,26.22,26.83,26.17,26.82,50726812.0,1526316815.0,8095391930.0,0.00626613417097398,2.54,3.19353597537515,0.8300000000000018,002415
117,2020-07-01,26.94,28.45,26.83,28.38,113480242.0,3591072819.0,8095391930.0,0.014017881157731667,6.04,5.8165548098433995,1.5599999999999987,002415
118,2020-07-02,28.63,29.42,28.26,29.23,100223890.0,3297940063.0,8095391930.0,0.012380362910977678,4.09,2.995066948555336,0.8500000000000014,002415
119,2020-07-03,29.07,29.58,28.66,29.49,70200675.0,2310649299.0,8095391930.0,0.00867168329921736,3.15,0.8894970920287237,0.259999999999998,002415
120,2020-07-06,29.71,31.85,29.7,31.24,108425188.0,3819919039.0,8095391930.0,0.013393445176903251,7.29,5.934214988131581,1.75,002415
121,2020-07-07,31.81,32.67,30.93,31.28,115790793.0,4161313330.0,8095391930.0,0.014303296739828136,5.57,0.1280409731114096,0.0400000000000027,002415
122,2020-07-08,31.27,31.56,30.8,31.32,77720342.0,2731735714.0,8095391930.0,0.009600565688732503,2.43,0.12787723785165905,0.03999999999999915,002415
123,2020-07-09,31.53,34.25,31.24,33.89,130743147.0,4882801164.0,8095391930.0,0.016150317134799922,9.61,8.205619412515963,2.5700000000000003,002415
124,2020-07-10,33.22,33.47,32.47,32.66,86550846.0,3231395539.0,8095391930.0,0.010691371924719154,2.95,-3.629389200354094,-1.230000000000004,002415
125,2020-07-13,32.6,33.58,32.25,33.25,90098042.0,3366992556.0,8095391930.0,0.011129546633327733,4.07,1.8064911206368661,0.5900000000000034,002415
126,2020-07-14,33.08,33.18,31.81,32.29,83101515.0,3049701126.0,8095391930.0,0.01026528619226469,4.12,-2.8872180451127827,-0.9600000000000009,002415
127,2020-07-15,32.35,32.81,31.81,31.84,74030074.0,2696476815.0,8095391930.0,0.009144717715971041,3.1,-1.3936203158872673,-0.4499999999999993,002415
128,2020-07-16,31.81,32.4,30.04,30.74,97437894.0,3414969540.0,8095391930.0,0.012036217003764017,7.41,-3.454773869346739,-1.1000000000000014,002415
129,2020-07-17,30.74,31.33,30.48,31.02,60982763.0,2130215660.0,8095391930.0,0.007533021690279053,2.77,0.9108653220559537,0.28000000000000114,002415
130,2020-07-20,31.28,31.31,30.36,30.95,50692755.0,1767051337.0,8095391930.0,0.0062619272097428885,3.06,-0.22566086395873208,-0.07000000000000028,002415
131,2020-07-21,31.15,31.37,30.3,30.65,65980026.0,2293715894.0,8095391930.0,0.00815031891853073,3.46,-0.9693053311793265,-0.3000000000000007,002415
132,2020-07-22,31.53,32.43,31.1,31.87,90125497.0,3256950323.0,8095391930.0,0.011132938068879885,4.34,3.9804241435562826,1.2200000000000024,002415
133,2020-07-23,31.28,31.71,30.44,31.28,77682911.0,2721527873.0,8095391930.0,0.009595941947186243,3.98,-1.8512707875745216,-0.5899999999999999,002415
134,2020-07-24,30.57,31.04,29.58,29.71,78955957.0,2692092078.0,8095391930.0,0.009753197582368318,4.67,-5.019181585677746,-1.5700000000000003,002415
135,2020-07-27,30.84,32.68,30.84,32.68,160499295.0,5877425006.0,8095391930.0,0.01982600674406137,6.19,9.996634129922576,2.969999999999999,002415
136,2020-07-28,33.64,33.64,31.76,32.45,114102874.0,4176469099.0,8095391930.0,0.014094793060871606,5.75,-0.7037943696450277,-0.22999999999999687,002415
137,2020-07-29,32.25,33.64,31.98,33.4,106441872.0,3953389170.0,8095391930.0,0.013148451973714384,5.12,2.9275808936825687,0.9499999999999957,002415
138,2020-07-30,33.4,33.53,32.76,32.95,57687154.0,2160582507.0,8095391930.0,0.007125924785212963,2.31,-1.3473053892215425,-0.44999999999999574,002415
139,2020-07-31,32.87,33.38,32.07,32.68,75305963.0,2785918912.0,8095391930.0,0.009302324538597109,3.98,-0.8194233687405239,-0.2700000000000031,002415
140,2020-08-03,32.97,34.46,32.97,34.04,106753905.0,4100537265.0,8095391930.0,0.013186996494189503,4.56,4.1615667074663465,1.3599999999999994,002415
141,2020-08-04,34.05,34.71,33.58,34.4,76462244.0,2965267274.0,8095391930.0,0.009445156536108562,3.32,1.0575793184488758,0.35999999999999943,002415
142,2020-08-05,34.64,34.76,33.58,34.47,59291571.0,2298965162.0,8095391930.0,0.007324113707240855,3.43,0.20348837209303028,0.07000000000000028,002415
143,2020-08-06,34.47,34.47,33.44,33.9,49271726.0,1886982964.0,8095391930.0,0.006086391668994833,2.99,-1.653611836379465,-0.5700000000000003,002415
144,2020-08-07,33.66,34.72,33.36,34.21,75453526.0,2920881332.0,8095391930.0,0.009320552562796056,4.01,0.9144542772861364,0.3100000000000023,002415
145,2020-08-10,33.66,34.0,33.03,33.54,52403248.0,1985331185.0,8095391930.0,0.006473219388650402,2.84,-1.9584916691026022,-0.6700000000000017,002415
146,2020-08-11,33.85,35.66,33.85,34.77,109950667.0,4377089045.0,8095391930.0,0.01358188311952427,5.4,3.6672629695885695,1.230000000000004,002415
147,2020-08-12,34.9,35.73,34.62,35.34,95705432.0,3813485827.0,8095391930.0,0.011822211058779461,3.19,1.6393442622950838,0.5700000000000003,002415
148,2020-08-13,35.44,35.56,34.62,35.03,55463838.0,2188135500.0,8095391930.0,0.006851285086576407,2.66,-0.8771929824561431,-0.3100000000000023,002415
149,2020-08-14,34.68,35.77,34.49,35.2,53882385.0,2147291554.0,8095391930.0,0.006655932840054601,3.65,0.48529831572938775,0.1700000000000017,002415
150,2020-08-17,34.9,35.79,34.65,35.38,82626335.0,3291051364.0,8095391930.0,0.010206588601819553,3.24,0.5113636363636376,0.17999999999999972,002415
151,2020-08-18,35.38,35.38,33.97,34.52,74338923.0,2898720095.0,8095391930.0,0.009182868926273222,3.99,-2.4307518371961545,-0.8599999999999994,002415
152,2020-08-19,34.44,34.72,33.56,33.7,66835782.0,2561816891.0,8095391930.0,0.00825602794502378,3.36,-2.3754345307068325,-0.8200000000000003,002415
153,2020-08-20,33.69,34.04,33.29,33.41,43242166.0,1643668698.0,8095391930.0,0.005341577822779977,2.23,-0.8605341246290976,-0.29000000000000625,002415
154,2020-08-21,33.92,34.02,33.03,33.27,37643587.0,1420529772.0,8095391930.0,0.004650001794292373,2.96,-0.41903621670156266,-0.13999999999999346,002415
155,2020-08-24,33.57,34.44,33.47,34.11,52692981.0,2032691524.0,8095391930.0,0.006509009255590174,2.92,2.524797114517563,0.8399999999999963,002415
156,2020-08-25,34.05,34.33,33.74,33.91,35153804.0,1349095661.0,8095391930.0,0.004342446209395572,1.73,-0.5863383172090342,-0.20000000000000284,002415
157,2020-08-26,33.76,34.06,33.16,33.3,31097882.0,1178325851.0,8095391930.0,0.003841430071440655,2.65,-1.7988793866116182,-0.6099999999999994,002415
158,2020-08-27,33.29,33.49,32.53,32.68,41264794.0,1534680278.0,8095391930.0,0.005097318864461698,2.88,-1.8618618618618576,-0.6199999999999974,002415
159,2020-08-28,32.74,33.75,32.54,33.54,46177724.0,1729649308.0,8095391930.0,0.005704198684794251,3.7,2.6315789473684292,0.8599999999999994,002415
160,2020-08-31,33.62,33.93,33.06,33.06,39439223.0,1494019775.0,8095391930.0,0.004871811438041148,2.59,-1.4311270125223485,-0.4799999999999969,002415
161,2020-09-01,33.05,33.84,33.02,33.42,32153927.0,1214196507.0,8095391930.0,0.003971880210128381,2.48,1.0889292196007316,0.35999999999999943,002415
162,2020-09-02,33.4,34.12,32.69,33.95,52915809.0,2011824553.0,8095391930.0,0.0065365345442885804,4.28,1.5858767205266355,0.5300000000000011,002415
163,2020-09-03,33.97,34.6,33.75,33.95,44204972.0,1711355042.0,8095391930.0,0.005460510421513341,2.5,0.0,0.0,002415
164,2020-09-04,33.22,33.56,32.83,33.44,41248688.0,1552098413.0,8095391930.0,0.0050953293375630305,2.15,-1.5022091310751273,-0.5100000000000051,002415
165,2020-09-07,33.05,33.32,32.15,32.15,54397794.0,2019889598.0,8095391930.0,0.006719599800772092,3.5,-3.857655502392343,-1.2899999999999991,002415
166,2020-09-08,32.29,32.65,31.79,32.07,42320922.0,1540964536.0,8095391930.0,0.005227779255895767,2.67,-0.2488335925349916,-0.0799999999999983,002415
167,2020-09-09,31.77,32.34,31.14,31.9,40468666.0,1454115373.0,8095391930.0,0.004998975509762626,3.74,-0.5300904271905216,-0.1700000000000017,002415
168,2020-09-10,32.25,32.39,31.55,31.72,28760054.0,1040125618.0,8095391930.0,0.0035526450416094924,2.63,-0.5642633228840066,-0.17999999999999972,002415
169,2020-09-11,31.71,32.07,31.19,31.97,32015579.0,1146500704.0,8095391930.0,0.003954790487827561,2.77,0.7881462799495642,0.25,002415
170,2020-09-14,31.99,32.25,31.7,32.25,29487737.0,1067982002.0,8095391930.0,0.0036425335863880773,1.72,0.8758210822646273,0.28000000000000114,002415
171,2020-09-15,32.25,33.28,32.07,33.26,32723209.0,1219489338.0,8095391930.0,0.004042201944384427,3.75,3.131782945736439,1.009999999999998,002415
172,2020-09-16,33.22,33.3,32.54,33.11,29913608.0,1112542821.0,8095391930.0,0.0036951401808164217,2.29,-0.4509921828021568,-0.14999999999999858,002415
173,2020-09-17,32.73,32.9,32.0,32.12,27800019.0,1016701364.0,8095391930.0,0.0034340547363714852,2.72,-2.9900332225913706,-0.990000000000002,002415
174,2020-09-18,32.42,32.42,31.81,32.37,25267771.0,918577682.0,8095391930.0,0.003121253574686408,1.9,0.7783312577833046,0.25,002415
