date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2020-06-12,000333,45.95,47.23,47.25,45.75,185190,1097620784.0,3.2,0.68,0.32,0.27
2020-06-15,000333,46.34,45.25,46.68,45.25,320004,1872474032.0,3.03,-4.19,-1.98,0.47
2020-06-16,000333,45.94,46.25,46.55,45.84,183088,1077626688.0,1.57,2.21,1.0,0.27
2020-06-17,000333,46.06,45.15,46.13,44.9,221283,1285597248.0,2.66,-2.38,-1.1,0.32
2020-06-18,000333,45.1,45.1,45.24,44.41,267225,1537168000.0,1.84,-0.11,-0.05,0.39
2020-06-19,000333,45.1,47.02,47.23,45.1,324280,1923447888.0,4.72,4.26,1.92,0.47
2020-06-22,000333,46.85,46.34,47.2,46.17,219797,1306914544.0,2.19,-1.45,-0.68,0.32
2020-06-23,000333,46.11,46.25,46.71,45.73,181146,1068928528.0,2.11,-0.19,-0.09,0.26
2020-06-24,000333,46.45,46.95,47.43,46.34,200320,1194505232.0,2.36,1.51,0.7,0.29
2020-06-29,000333,46.95,47.2,47.25,45.96,261061,1557837552.0,2.75,0.53,0.25,0.38
2020-06-30,000333,47.25,47.04,48.25,46.75,261252,1577689216.0,3.18,-0.34,-0.16,0.38
2020-07-01,000333,46.95,49.69,49.74,46.17,442610,2719438560.0,7.59,5.63,2.65,0.65
2020-07-02,000333,49.06,50.2,50.67,48.86,435262,2715825424.0,3.64,1.03,0.51,0.63
2020-07-03,000333,50.35,49.64,51.2,49.08,340798,2137708208.0,4.22,-1.12,-0.56,0.5
2020-07-06,000333,50.06,51.28,52.24,49.76,599258,3811821936.0,5.0,3.3,1.64,0.87
2020-07-07,000333,51.39,51.63,54.8,51.35,490390,3224341184.0,6.73,0.68,0.35,0.72
2020-07-08,000333,51.55,51.23,52.55,50.51,284820,1818108352.0,3.95,-0.77,-0.4,0.42
2020-07-09,000333,51.25,52.23,52.25,50.25,312281,1993727712.0,3.9,1.95,1.0,0.46
2020-07-10,000333,51.75,50.65,51.77,50.45,273297,1741014720.0,2.53,-3.03,-1.58,0.4
2020-07-13,000333,50.17,50.5,51.35,50.09,344679,2186339088.0,2.49,-0.3,-0.15,0.5
2020-07-14,000333,51.11,49.09,51.12,48.44,382960,2377225472.0,5.31,-2.79,-1.41,0.56
2020-07-15,000333,49.14,50.23,51.25,49.1,436949,2750957936.0,4.38,2.32,1.14,0.64
2020-07-16,000333,50.25,48.39,51.74,48.34,369589,2326871248.0,6.77,-3.66,-1.84,0.54
2020-07-17,000333,48.05,51.15,51.67,47.97,360876,2269485712.0,7.65,5.7,2.76,0.53
2020-07-20,000333,51.15,54.63,54.93,50.53,600694,3970335088.0,8.6,6.8,3.48,0.88
2020-07-21,000333,54.25,54.6,55.17,53.32,328747,2206459248.0,3.39,-0.05,-0.03,0.48
2020-07-22,000333,54.05,54.6,55.23,53.56,303898,2045490784.0,3.06,0.0,0.0,0.44
2020-07-23,000333,53.75,57.44,57.72,53.61,487159,3361999488.0,7.53,5.2,2.84,0.71
2020-07-24,000333,56.42,53.75,57.4,53.25,409256,2781427888.0,7.22,-6.42,-3.69,0.6
2020-07-27,000333,54.86,54.43,55.05,52.05,273029,1806012288.0,5.58,1.27,0.68,0.4
2020-07-28,000333,54.43,54.36,55.79,53.87,234103,1580820576.0,3.53,-0.13,-0.07,0.34
2020-07-29,000333,54.6,58.88,59.25,54.6,460542,3268094880.0,8.55,8.31,4.52,0.67
2020-07-30,000333,58.85,58.22,59.55,57.5,194808,1385613248.0,3.48,-1.12,-0.66,0.28
2020-07-31,000333,57.83,59.0,61.0,57.32,293575,2117686416.0,6.32,1.34,0.78,0.43
2020-08-03,000333,59.25,59.74,61.99,59.06,343310,2510509104.0,4.97,1.25,0.74,0.5
2020-08-04,000333,59.25,59.3,59.53,57.58,292271,2081709104.0,3.26,-0.74,-0.44,0.43
2020-08-05,000333,58.25,58.65,59.65,58.05,191118,1362330032.0,2.7,-1.1,-0.65,0.28
2020-08-06,000333,58.25,57.85,59.05,57.29,218735,1545541040.0,3.0,-1.36,-0.8,0.32
2020-08-07,000333,57.63,57.8,58.36,56.1,254144,1782876112.0,3.91,-0.09,-0.05,0.37
2020-08-10,000333,57.45,59.25,59.65,56.55,241055,1710556592.0,5.36,2.51,1.45,0.35
2020-08-11,000333,59.4,58.55,60.74,58.43,205681,1492137504.0,3.9,-1.18,-0.7,0.3
2020-08-12,000333,57.91,56.91,58.86,56.42,289738,2027499312.0,4.17,-2.8,-1.64,0.42
2020-08-13,000333,57.06,57.26,58.33,57.03,130645,917532048.0,2.28,0.62,0.35,0.19
2020-08-14,000333,57.25,59.29,59.32,56.98,161197,1148282704.0,4.09,3.55,2.03,0.24
2020-08-17,000333,59.65,59.38,61.05,58.65,245172,1785517680.0,4.05,0.15,0.09,0.36
2020-08-18,000333,59.39,59.05,59.99,58.31,193015,1382264208.0,2.83,-0.56,-0.33,0.28
2020-08-19,000333,58.95,57.37,59.55,57.25,253273,1791352688.0,3.9,-2.85,-1.68,0.37
2020-08-20,000333,57.05,56.29,57.34,55.9,219076,1513934320.0,2.51,-1.88,-1.08,0.32
2020-08-21,000333,56.4,56.63,57.13,56.1,126456,876813904.0,1.83,0.6,0.34,0.18
2020-08-24,000333,56.55,57.62,57.64,56.41,174279,1215646640.0,2.17,1.75,0.99,0.25
2020-08-25,000333,57.6,57.23,57.65,56.79,179318,1254921568.0,1.49,-0.68,-0.39,0.26
2020-08-26,000333,57.23,56.54,58.65,55.9,237702,1661357456.0,4.81,-1.21,-0.69,0.35
2020-08-27,000333,56.55,55.24,57.1,54.34,342932,2327750656.0,4.88,-2.3,-1.3,0.5
2020-08-28,000333,54.65,57.53,57.77,54.35,323186,2228514544.0,6.19,4.15,2.29,0.47
2020-08-31,000333,58.28,57.79,60.74,57.78,258683,1852443296.0,5.15,0.45,0.26,0.38
2020-09-01,000333,57.81,58.95,59.47,57.8,205477,1468837504.0,2.89,2.01,1.16,0.3
2020-09-02,000333,59.25,58.18,59.74,57.63,183108,1304982304.0,3.58,-1.31,-0.77,0.27
2020-09-03,000333,58.25,58.18,60.23,57.97,325309,2340687056.0,3.88,0.0,0.0,0.48
2020-09-04,000333,56.75,56.04,57.13,55.45,359336,2474691328.0,2.89,-3.68,-2.14,0.53
2020-09-07,000333,55.35,53.95,55.92,53.74,442226,2971282416.0,3.89,-3.73,-2.09,0.65
2020-09-08,000333,53.95,54.13,54.25,52.89,263509,1747654432.0,2.52,0.33,0.18,0.39
2020-09-09,000333,53.25,52.11,53.83,51.98,284542,1861646752.0,3.42,-3.73,-2.02,0.42
2020-09-10,000333,52.76,53.15,53.46,52.16,210302,1381763376.0,2.49,2.0,1.04,0.31
2020-09-11,000333,52.75,53.43,54.05,51.83,215127,1421649984.0,4.18,0.53,0.28,0.31
2020-09-14,000333,53.53,55.25,55.5,53.45,217393,1469293456.0,3.84,3.41,1.82,0.32
2020-09-15,000333,55.77,57.67,58.02,55.71,290016,2033590880.0,4.18,4.38,2.42,0.42
2020-09-16,000333,57.54,56.91,59.23,56.45,291213,2060063616.0,4.82,-1.32,-0.76,0.43
2020-09-17,000333,57.05,57.85,58.25,56.56,274435,1932446432.0,2.97,1.65,0.94,0.4
2020-09-18,000333,58.37,57.53,58.58,57.29,217515,1538451552.0,2.23,-0.55,-0.32,0.32
2020-09-21,000333,57.5,57.28,58.41,56.66,165610,1164163888.0,3.04,-0.43,-0.25,0.24
2020-09-22,000333,56.75,57.14,57.81,56.71,139967,978793360.0,1.92,-0.24,-0.14,0.2
2020-09-23,000333,57.26,58.32,58.61,56.73,171445,1211864656.0,3.29,2.07,1.18,0.25
2020-09-24,000333,57.81,57.71,58.2,56.92,200758,1410207328.0,2.19,-1.05,-0.61,0.29
2020-09-25,000333,57.9,57.55,59.02,57.33,120815,855869344.0,2.93,-0.28,-0.16,0.18
2020-09-28,000333,57.55,58.15,58.75,57.21,173937,1235538592.0,2.68,1.04,0.6,0.25
2020-09-29,000333,58.25,59.7,60.15,58.25,233914,1692268560.0,3.27,2.67,1.55,0.34
2020-09-30,000333,60.15,59.85,60.88,59.53,221337,1618394624.0,2.26,0.25,0.15,0.32
2020-10-09,000333,60.31,60.64,61.41,60.26,251587,1853607136.0,1.92,1.32,0.79,0.37
2020-10-12,000333,59.85,61.23,61.23,59.55,263256,1930035648.0,2.77,0.97,0.59,0.38
2020-10-13,000333,61.23,63.14,63.2,60.69,255775,1920061024.0,4.1,3.12,1.91,0.37
2020-10-14,000333,62.35,62.5,63.72,62.05,196134,1478023728.0,2.64,-1.01,-0.64,0.29
2020-10-15,000333,62.28,63.35,64.21,62.03,192110,1462783200.0,3.49,1.36,0.85,0.28
2020-10-16,000333,62.95,62.05,63.63,61.95,145917,1096650304.0,2.65,-2.05,-1.3,0.21
2020-10-19,000333,62.07,62.25,64.4,61.76,177792,1345916768.0,4.25,0.32,0.2,0.26
2020-10-20,000333,61.76,63.55,64.23,61.76,154354,1175374816.0,3.97,2.09,1.3,0.23
2020-10-21,000333,63.13,64.75,65.3,63.13,213889,1651445120.0,3.41,1.89,1.2,0.31
2020-10-22,000333,64.55,65.65,65.81,63.45,156502,1213225344.0,3.64,1.39,0.9,0.23
2020-10-23,000333,65.0,62.36,65.5,62.35,181233,1388457536.0,4.8,-5.01,-3.29,0.26
2020-10-26,000333,62.23,63.91,64.05,60.85,165905,1253614096.0,5.13,2.49,1.55,0.24
2020-10-27,000333,63.35,62.96,64.04,62.64,156921,1194229488.0,2.19,-1.49,-0.95,0.23
2020-10-28,000333,63.01,63.96,64.75,62.88,187216,1439052208.0,2.97,1.59,1.0,0.27
2020-10-29,000333,63.25,68.43,69.14,63.05,377794,3012418000.0,9.52,6.99,4.47,0.55
2020-10-30,000333,69.3,65.12,69.75,64.8,328417,2596624768.0,7.23,-4.84,-3.31,0.48
2020-11-02,000333,66.26,70.65,72.25,66.25,522253,4312907520.0,9.21,8.49,5.53,0.76
2020-11-03,000333,70.66,69.8,70.7,68.15,351575,2886059072.0,3.61,-1.2,-0.85,0.51
2020-11-04,000333,69.85,72.91,74.13,69.45,389583,3330212464.0,6.7,4.46,3.11,0.57
2020-11-05,000333,73.3,73.36,75.75,72.29,356240,3083809648.0,4.75,0.62,0.45,0.52
2020-11-06,000333,73.38,77.39,78.55,72.38,468036,4177205856.0,8.41,5.49,4.03,0.68
2020-11-09,000333,77.71,77.97,81.71,76.68,470786,4296715776.0,6.5,0.75,0.58,0.69
2020-11-10,000333,76.95,76.91,76.97,73.76,352383,3113825056.0,4.12,-1.36,-1.06,0.51
2020-11-11,000333,75.45,75.35,77.02,73.93,341980,3021631440.0,4.02,-2.03,-1.56,0.5
2020-11-12,000333,77.75,77.85,78.04,75.48,282238,2536913936.0,3.4,3.32,2.5,0.41
2020-11-13,000333,77.55,77.77,77.81,76.04,216052,1936924432.0,2.27,-0.1,-0.08,0.32
2020-11-16,000333,78.75,76.61,79.05,74.31,372724,3320826096.0,6.09,-1.49,-1.16,0.54
2020-11-17,000333,77.05,77.17,78.75,76.62,289689,2613751008.0,2.78,0.73,0.56,0.42
2020-11-18,000333,77.29,76.54,78.8,75.4,229527,2060518096.0,4.41,-0.82,-0.63,0.34
2020-11-19,000333,77.25,81.25,82.57,76.76,413156,3844141232.0,7.59,6.15,4.71,0.6
2020-11-20,000333,81.38,78.84,82.04,78.71,461606,4276105440.0,4.1,-2.97,-2.41,0.67
2020-11-23,000333,77.75,80.72,80.93,76.67,456914,4209477920.0,5.4,2.38,1.88,0.67
2020-11-24,000333,80.67,77.9,80.7,76.26,399669,3622773264.0,5.5,-3.49,-2.82,0.58
2020-11-25,000333,77.9,76.81,78.64,76.1,291595,2615178240.0,3.26,-1.4,-1.09,0.43
2020-11-26,000333,76.25,74.27,76.81,73.26,475096,4132461360.0,4.62,-3.31,-2.54,0.69
2020-11-27,000333,74.71,75.05,76.11,73.79,230373,2020721664.0,3.12,1.05,0.78,0.34
2020-11-30,000333,74.56,74.1,75.75,73.51,299269,2612282352.0,2.98,-1.27,-0.95,0.44
2020-12-01,000333,73.5,75.17,75.25,73.5,236925,2071081952.0,2.36,1.44,1.07,0.35
2020-12-02,000333,76.25,77.16,77.84,75.79,366072,3286902400.0,2.73,2.65,1.99,0.53
2020-12-03,000333,77.04,76.85,77.33,75.46,255520,2276665600.0,2.42,-0.4,-0.31,0.37
2020-12-04,000333,76.07,75.61,76.31,74.42,327226,2876036672.0,2.46,-1.61,-1.24,0.48
2020-12-07,000333,76.13,75.31,76.25,74.77,202285,1786091232.0,1.96,-0.4,-0.3,0.3
2020-12-08,000333,74.77,73.95,75.38,72.7,366900,3164772032.0,3.56,-1.81,-1.36,0.54
2020-12-09,000333,73.26,70.81,73.87,70.75,461126,3893407712.0,4.22,-4.25,-3.14,0.67
2020-12-10,000333,70.75,72.35,72.7,70.75,253001,2144184256.0,2.75,2.17,1.54,0.37
2020-12-11,000333,73.15,71.25,73.15,70.66,225061,1901113984.0,3.44,-1.52,-1.1,0.33
2020-12-14,000333,73.13,71.69,73.25,70.58,262470,2213586000.0,3.75,0.62,0.44,0.38
2020-12-15,000333,72.17,72.98,73.65,70.65,328120,2794791696.0,4.18,1.8,1.29,0.48
2020-12-16,000333,73.36,75.35,76.32,73.18,413021,3638872832.0,4.3,3.25,2.37,0.6
2020-12-17,000333,75.95,76.92,78.03,75.7,316461,2841397968.0,3.09,2.08,1.57,0.46
2020-12-18,000333,76.36,76.55,77.24,75.57,274777,2446471120.0,2.17,-0.48,-0.37,0.4
2020-12-21,000333,76.97,76.06,76.97,74.29,283689,2499704928.0,3.5,-0.64,-0.49,0.41
2020-12-22,000333,75.58,77.0,78.03,74.67,310715,2775989184.0,4.42,1.24,0.94,0.45
2020-12-23,000333,77.23,79.25,80.75,76.78,390547,3606420448.0,5.16,2.92,2.25,0.57
2020-12-24,000333,79.25,80.14,80.14,77.8,197783,1823517280.0,2.95,1.12,0.89,0.29
2020-12-25,000333,79.92,80.83,81.47,78.75,217072,2025214064.0,3.39,0.86,0.69,0.32
2020-12-28,000333,80.73,83.05,84.6,80.66,394786,3781019568.0,4.87,2.75,2.22,0.58
2020-12-29,000333,83.01,82.44,83.04,81.01,216552,2053512080.0,2.44,-0.73,-0.61,0.32
2020-12-30,000333,82.75,83.23,83.85,81.46,231644,2212516048.0,2.9,0.96,0.79,0.34
2020-12-31,000333,83.25,85.69,86.23,83.23,268672,2633031808.0,3.6,2.96,2.46,0.39
2021-01-04,000333,86.15,86.26,89.2,85.28,338827,3379358336.0,4.57,0.67,0.57,0.49
2021-01-05,000333,85.32,88.79,89.19,84.25,351148,3515823440.0,5.73,2.93,2.53,0.51
2021-01-06,000333,90.25,88.21,92.05,86.9,360203,3662399232.0,5.8,-0.65,-0.58,0.52
2021-01-07,000333,89.25,92.07,92.92,88.45,451401,4687111424.0,5.07,4.38,3.86,0.66
2021-01-08,000333,91.25,90.26,91.95,88.5,330690,3409516336.0,3.75,-1.97,-1.81,0.48
2021-01-11,000333,90.45,88.25,91.58,87.25,341892,3506431344.0,4.8,-2.23,-2.01,0.5
2021-01-12,000333,87.56,91.35,91.53,87.56,355296,3670971680.0,4.5,3.51,3.1,0.52
2021-01-13,000333,92.25,90.59,92.96,89.29,343487,3560584736.0,4.02,-0.83,-0.76,0.5
2021-01-14,000333,90.85,86.85,91.64,86.64,373815,3780641248.0,5.52,-4.13,-3.74,0.54
2021-01-15,000333,86.28,86.94,87.42,84.03,357438,3524028272.0,3.9,0.1,0.09,0.52
2021-01-18,000333,86.64,86.37,87.53,84.76,286772,2849767536.0,3.19,-0.66,-0.57,0.42
2021-01-19,000333,86.94,82.1,87.36,81.73,423078,4087923632.0,6.52,-4.94,-4.27,0.62
2021-01-20,000333,83.25,83.53,85.37,82.75,322023,3113133920.0,3.19,1.74,1.43,0.47
2021-01-21,000333,84.49,87.35,88.25,84.24,409302,4074982800.0,4.8,4.57,3.82,0.6
2021-01-22,000333,87.25,87.82,88.78,85.34,307756,3069095088.0,3.94,0.54,0.47,0.45
2021-01-25,000333,88.25,89.23,90.12,85.95,377360,3802697808.0,4.75,1.61,1.41,0.55
2021-01-26,000333,88.25,85.19,88.25,84.35,407670,4006657952.0,4.37,-4.53,-4.04,0.59
2021-01-27,000333,84.34,85.2,87.09,83.63,283269,2781047168.0,4.06,0.01,0.01,0.41
2021-01-28,000333,83.78,82.41,84.24,81.75,310572,2959282880.0,2.92,-3.27,-2.79,0.45
2021-01-29,000333,82.6,83.58,85.04,80.93,372465,3576339184.0,4.99,1.42,1.17,0.54
