date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2020-05-27,601888,88.31,89.63,89.67,86.72,125821,1198803440.0,3.31,0.65,0.58,0.64
2020-05-28,601888,90.23,88.03,90.52,87.12,121149,1155449376.0,3.79,-1.79,-1.6,0.62
2020-05-29,601888,87.59,94.26,94.26,86.78,187179,1857281712.0,8.5,7.08,6.23,0.96
2020-06-01,601888,94.53,95.21,97.57,92.25,159126,1613941840.0,5.64,1.01,0.95,0.81
2020-06-02,601888,96.93,92.9,98.4,92.47,260914,2660591936.0,6.23,-2.43,-2.31,1.34
2020-06-03,601888,95.03,95.21,95.69,91.11,130163,1315602864.0,4.93,2.49,2.31,0.67
2020-06-04,601888,94.03,92.95,94.78,92.93,79008,792503152.0,1.94,-2.37,-2.26,0.4
2020-06-05,601888,92.89,99.44,101.11,92.89,174327,1827206272.0,8.84,6.98,6.49,0.89
2020-06-08,601888,98.13,99.21,101.23,97.28,92119,975094496.0,3.97,-0.23,-0.23,0.47
2020-06-09,601888,99.03,103.03,105.03,98.03,99914,1093130400.0,7.06,3.85,3.82,0.51
2020-06-10,601888,99.03,99.37,101.03,95.71,238111,2516114960.0,5.16,-3.55,-3.66,1.22
2020-06-11,601888,98.03,101.98,104.09,97.02,156897,1706290256.0,7.11,2.63,2.61,0.8
2020-06-12,601888,100.83,112.88,112.88,100.49,200100,2304092736.0,12.15,10.69,10.9,1.02
2020-06-15,601888,113.04,113.03,121.53,111.78,241210,2962942320.0,8.64,0.13,0.15,1.24
2020-06-16,601888,114.93,119.53,119.6,111.93,127969,1582013088.0,6.79,5.75,6.5,0.66
2020-06-17,601888,118.52,117.91,119.13,115.83,98758,1226534096.0,2.76,-1.36,-1.62,0.51
2020-06-18,601888,117.03,122.11,122.51,115.63,111603,1411013296.0,5.83,3.56,4.2,0.57
2020-06-19,601888,120.47,123.84,124.43,118.53,128414,1645113680.0,4.83,1.42,1.73,0.66
2020-06-22,601888,123.05,119.28,123.34,117.63,129406,1636893968.0,4.61,-3.68,-4.56,0.66
2020-06-23,601888,119.23,119.53,122.53,116.75,117054,1482398960.0,4.85,0.21,0.25,0.6
2020-06-24,601888,120.58,120.33,122.8,118.53,108089,1380284800.0,3.57,0.67,0.8,0.55
2020-06-29,601888,119.96,133.06,133.06,118.24,168839,2238653072.0,12.32,10.58,12.73,0.86
2020-06-30,601888,139.53,147.06,147.06,138.13,292303,4476877568.0,6.71,10.52,14.0,1.5
2020-07-01,601888,151.18,160.31,161.21,147.93,290701,4701863936.0,9.03,9.01,13.25,1.49
2020-07-02,601888,159.03,159.17,166.22,155.03,239326,3992653456.0,6.98,-0.71,-1.14,1.23
2020-07-03,601888,159.03,175.78,175.78,158.53,233984,4101604992.0,10.84,10.44,16.61,1.2
2020-07-06,601888,181.26,194.06,194.06,175.03,183000,3567655264.0,10.83,10.4,18.28,0.94
2020-07-07,601888,207.03,185.43,211.91,180.05,460523,9194448384.0,16.42,-4.45,-8.63,2.36
2020-07-08,601888,178.03,188.89,192.43,175.11,414108,7796627456.0,9.34,1.87,3.46,2.12
2020-07-09,601888,184.03,186.82,189.89,180.03,271546,5219135744.0,5.22,-1.1,-2.07,1.39
2020-07-10,601888,184.43,196.52,205.97,180.55,316848,6356391168.0,13.61,5.19,9.7,1.62
2020-07-13,601888,199.03,187.7,201.03,180.03,320542,6225333248.0,10.69,-4.49,-8.82,1.64
2020-07-14,601888,181.87,183.03,190.0,181.84,229319,4382941952.0,4.35,-2.49,-4.67,1.17
2020-07-15,601888,183.13,183.56,188.71,179.54,265085,5066536960.0,5.01,0.29,0.53,1.36
2020-07-16,601888,183.76,164.75,185.55,164.75,313732,5666417152.0,11.33,-10.25,-18.81,1.61
2020-07-17,601888,173.75,181.85,181.85,173.75,290002,5405770240.0,4.92,10.38,17.1,1.49
2020-07-20,601888,185.74,189.75,198.14,183.16,281397,5521597184.0,8.24,4.34,7.9,1.44
2020-07-21,601888,187.75,190.5,194.05,183.75,174129,3410968512.0,5.43,0.4,0.75,0.89
2020-07-22,601888,193.72,200.36,210.18,189.76,328083,6834022912.0,10.72,5.18,9.86,1.68
2020-07-23,601888,197.75,221.02,221.02,194.91,341294,7430557696.0,13.03,10.31,20.66,1.75
2020-07-24,601888,219.75,198.29,222.25,198.29,413670,8694186496.0,10.84,-10.28,-22.73,2.12
2020-07-27,601888,193.75,193.44,203.74,189.7,246236,4975795456.0,7.08,-2.45,-4.85,1.26
2020-07-28,601888,195.75,200.45,206.63,188.75,229097,4660667648.0,9.24,3.62,7.01,1.17
2020-07-29,601888,196.95,207.75,212.43,196.75,190261,4064244656.0,7.82,3.64,7.3,0.97
2020-07-30,601888,208.69,217.05,226.5,205.75,227962,5099010048.0,9.99,4.48,9.3,1.17
2020-07-31,601888,217.75,236.75,238.11,217.75,235983,5551811584.0,9.38,9.08,19.7,1.21
2020-08-03,601888,240.74,232.25,242.75,219.75,262552,6159119104.0,9.71,-1.9,-4.5,1.34
2020-08-04,601888,227.75,217.3,227.75,213.87,250660,5649908736.0,5.98,-6.44,-14.95,1.28
2020-08-05,601888,213.75,217.6,221.75,211.95,138350,3091291056.0,4.51,0.14,0.3,0.71
2020-08-06,601888,217.75,212.01,218.6,207.86,183251,3998244432.0,4.94,-2.57,-5.59,0.94
2020-08-07,601888,213.75,214.63,222.6,208.75,178329,3967825872.0,6.53,1.24,2.62,0.91
2020-08-10,601888,207.85,207.45,213.34,203.45,161619,3455937536.0,4.61,-3.35,-7.18,0.83
2020-08-11,601888,205.7,208.03,217.19,205.7,139653,3051845056.0,5.54,0.28,0.58,0.72
2020-08-12,601888,208.25,200.4,211.72,197.35,203701,4217509184.0,6.91,-3.67,-7.63,1.04
2020-08-13,601888,200.75,198.24,204.35,193.76,139725,2851195760.0,5.28,-1.08,-2.16,0.72
2020-08-14,601888,195.75,201.0,202.71,194.89,113505,2334799568.0,3.94,1.39,2.76,0.58
2020-08-17,601888,201.45,200.95,205.65,197.81,124958,2589702960.0,3.9,-0.02,-0.05,0.64
2020-08-18,601888,202.57,204.7,209.25,200.95,134381,2833127008.0,4.13,1.87,3.75,0.69
2020-08-19,601888,204.75,193.75,204.75,192.25,161804,3265582864.0,6.11,-5.35,-10.95,0.83
2020-08-20,601888,184.75,187.75,198.71,184.75,211703,4131679664.0,7.21,-3.1,-6.0,1.08
2020-08-21,601888,189.75,193.13,200.35,188.41,152849,3065809536.0,6.36,2.87,5.38,0.78
2020-08-24,601888,194.75,197.27,199.33,190.55,120361,2432392304.0,4.55,2.14,4.14,0.62
2020-08-25,601888,201.54,204.06,210.55,197.34,173898,3678078752.0,6.7,3.44,6.79,0.89
2020-08-26,601888,201.95,197.28,206.55,195.95,102373,2111143792.0,5.19,-3.32,-6.78,0.52
2020-08-27,601888,195.25,197.74,200.37,193.77,72925,1484456576.0,3.35,0.23,0.46,0.37
2020-08-28,601888,198.14,214.05,216.75,197.76,192954,4165551808.0,9.6,8.25,16.31,0.99
2020-08-31,601888,214.75,201.75,214.75,201.75,210476,4458311680.0,6.07,-5.75,-12.3,1.08
2020-09-01,601888,200.75,210.55,212.58,199.85,143951,3098797024.0,6.31,4.36,8.8,0.74
2020-09-02,601888,215.49,216.75,220.72,212.63,150430,3367046128.0,3.84,2.94,6.2,0.77
2020-09-03,601888,215.25,218.05,223.35,215.25,114931,2597512352.0,3.74,0.6,1.3,0.59
2020-09-04,601888,212.75,213.55,214.85,203.75,122714,2661042512.0,5.09,-2.06,-4.5,0.63
2020-09-07,601888,210.75,203.03,215.25,200.77,157603,3356102992.0,6.78,-4.93,-10.52,0.81
2020-09-08,601888,205.03,197.95,206.5,194.75,121581,2491327280.0,5.79,-2.5,-5.08,0.62
2020-09-09,601888,194.05,190.93,196.85,189.55,117433,2335200576.0,3.69,-3.55,-7.02,0.6
2020-09-10,601888,194.74,199.35,201.75,194.2,138661,2846403296.0,3.95,4.41,8.42,0.71
2020-09-11,601888,197.75,200.96,202.55,196.75,92990,1917802032.0,2.91,0.81,1.61,0.48
2020-09-14,601888,201.75,208.05,211.25,201.29,120300,2563845312.0,4.96,3.53,7.09,0.62
2020-09-15,601888,208.06,216.33,218.53,205.88,116346,2554501136.0,6.08,3.98,8.28,0.6
2020-09-16,601888,216.97,211.01,218.11,208.26,99620,2172382784.0,4.55,-2.46,-5.32,0.51
2020-09-17,601888,213.55,205.88,213.55,202.33,94407,2005546464.0,5.32,-2.43,-5.13,0.48
2020-09-18,601888,205.75,209.75,209.75,203.65,101197,2158433824.0,2.96,1.88,3.87,0.52
2020-09-21,601888,210.75,202.76,213.65,201.75,118044,2519154288.0,5.67,-3.33,-6.99,0.6
2020-09-22,601888,203.75,200.46,204.93,197.33,97385,2026799376.0,3.75,-1.13,-2.3,0.5
2020-09-23,601888,200.8,211.25,213.08,199.03,115841,2477849600.0,7.01,5.38,10.79,0.59
2020-09-24,601888,211.96,206.85,212.73,204.41,82876,1774859968.0,3.94,-2.08,-4.4,0.42
2020-09-25,601888,209.74,212.95,216.55,208.98,110136,2412014304.0,3.66,2.95,6.1,0.56
2020-09-28,601888,214.75,218.65,224.29,212.23,157860,3573426768.0,5.66,2.68,5.7,0.81
2020-09-29,601888,217.75,218.05,220.69,213.75,93856,2098176736.0,3.17,-0.27,-0.6,0.48
2020-09-30,601888,220.75,216.69,222.65,215.08,88134,1980609200.0,3.47,-0.62,-1.36,0.45
2020-10-09,601888,216.75,197.85,216.75,194.4,325848,6645559296.0,10.31,-8.69,-18.84,1.67
2020-10-12,601888,197.91,205.75,206.65,194.75,177850,3695843760.0,6.01,3.99,7.9,0.91
2020-10-13,601888,212.75,207.85,213.25,202.55,140029,2982560480.0,5.2,1.02,2.1,0.72
2020-10-14,601888,205.67,202.95,207.75,200.25,137897,2887420080.0,3.61,-2.36,-4.9,0.71
2020-10-15,601888,200.75,196.58,203.23,195.75,140874,2867273584.0,3.69,-3.14,-6.37,0.72
2020-10-16,601888,196.86,197.18,199.19,195.39,69306,1411966320.0,1.93,0.31,0.6,0.35
2020-10-19,601888,194.76,193.85,198.76,192.55,99528,1997467040.0,3.15,-1.69,-3.33,0.51
2020-10-20,601888,193.85,193.77,196.8,192.22,71137,1431084752.0,2.36,-0.04,-0.08,0.36
2020-10-21,601888,198.75,189.35,198.75,187.77,132667,2609191360.0,5.67,-2.28,-4.42,0.68
2020-10-22,601888,187.75,189.74,190.53,180.55,126108,2430034016.0,5.27,0.21,0.39,0.65
2020-10-23,601888,190.63,186.81,192.98,186.75,67458,1319756864.0,3.28,-1.54,-2.93,0.35
2020-10-26,601888,186.4,179.43,186.4,175.63,107554,1994843536.0,5.77,-3.95,-7.38,0.55
2020-10-27,601888,176.36,178.56,180.12,173.35,118149,2167257936.0,3.77,-0.48,-0.87,0.61
2020-10-28,601888,183.75,192.16,194.75,181.86,180517,3524103664.0,7.22,7.62,13.6,0.92
2020-10-29,601888,189.75,194.18,197.25,188.35,126288,2528883552.0,4.63,1.05,2.02,0.65
2020-10-30,601888,196.78,193.15,198.75,192.36,103129,2087217536.0,3.29,-0.53,-1.03,0.53
2020-11-02,601888,191.97,188.15,197.93,185.97,149615,2928894560.0,6.19,-2.59,-5.0,0.77
2020-11-03,601888,190.09,191.51,193.52,186.78,107505,2122463280.0,3.58,1.79,3.36,0.55
2020-11-04,601888,191.17,196.18,197.55,191.17,104412,2096993696.0,3.33,2.44,4.67,0.53
2020-11-05,601888,198.75,193.85,200.58,192.26,125422,2521465392.0,4.24,-1.19,-2.33,0.64
2020-11-06,601888,193.75,190.07,195.25,186.58,119430,2338144784.0,4.47,-1.95,-3.78,0.61
2020-11-09,601888,190.95,193.25,193.35,187.39,106987,2111616000.0,3.14,1.67,3.18,0.55
2020-11-10,601888,183.28,179.02,187.27,177.25,306634,5705313024.0,5.18,-7.36,-14.23,1.57
2020-11-11,601888,181.75,178.35,183.54,177.5,133429,2490642528.0,3.37,-0.37,-0.67,0.68
2020-11-12,601888,179.25,189.9,190.55,177.29,215348,4117884800.0,7.43,6.48,11.55,1.1
2020-11-13,601888,188.95,186.25,188.95,180.63,126216,2412886368.0,4.38,-1.92,-3.65,0.65
2020-11-16,601888,182.75,180.2,183.65,177.85,164875,3067825648.0,3.11,-3.25,-6.05,0.84
2020-11-17,601888,180.21,174.75,180.71,173.54,133219,2437431888.0,3.98,-3.02,-5.45,0.68
2020-11-18,601888,175.36,169.0,177.85,166.52,180682,3192302512.0,6.48,-3.29,-5.75,0.93
2020-11-19,601888,169.47,177.06,178.33,167.75,159122,2890863456.0,6.26,4.77,8.06,0.81
2020-11-20,601888,179.06,178.75,181.53,176.01,89639,1665324576.0,3.12,0.95,1.69,0.46
2020-11-23,601888,178.75,181.64,183.93,175.25,124083,2317678416.0,4.86,1.62,2.89,0.64
2020-11-24,601888,182.69,187.14,190.23,179.14,136134,2619219136.0,6.11,3.03,5.5,0.7
2020-11-25,601888,188.68,182.75,189.2,182.75,79478,1525829248.0,3.45,-2.35,-4.39,0.41
2020-11-26,601888,182.26,185.0,191.55,182.26,95083,1829455136.0,5.08,1.23,2.25,0.49
2020-11-27,601888,184.08,186.95,187.63,181.95,60681,1162208528.0,3.07,1.05,1.95,0.31
2020-11-30,601888,184.26,186.95,191.01,184.26,99385,1934284192.0,3.61,0.0,0.0,0.51
2020-12-01,601888,187.75,189.75,192.13,186.95,87067,1711937216.0,2.77,1.5,2.8,0.45
2020-12-02,601888,191.17,189.27,193.25,187.78,60431,1187615984.0,2.88,-0.25,-0.48,0.31
2020-12-03,601888,187.83,188.68,191.03,187.76,57556,1126580624.0,1.73,-0.31,-0.59,0.29
2020-12-04,601888,187.75,190.18,191.35,186.05,73114,1429941152.0,2.81,0.79,1.5,0.37
2020-12-07,601888,190.75,201.5,202.73,189.25,178176,3645248608.0,7.09,5.95,11.32,0.91
2020-12-08,601888,203.38,201.78,204.05,197.85,84924,1761170640.0,3.08,0.14,0.28,0.43
2020-12-09,601888,201.58,196.08,203.1,195.97,73433,1508165184.0,3.53,-2.82,-5.7,0.38
2020-12-10,601888,197.99,201.55,203.12,194.87,91149,1887302320.0,4.21,2.79,5.47,0.47
2020-12-11,601888,204.63,199.75,204.63,196.42,95330,1970732704.0,4.07,-0.89,-1.8,0.49
2020-12-14,601888,199.56,207.35,209.75,196.76,153766,3266180640.0,6.5,3.8,7.6,0.79
2020-12-15,601888,207.81,212.13,213.45,206.3,122134,2655271360.0,3.45,2.31,4.78,0.63
2020-12-16,601888,214.25,214.11,217.05,210.95,77984,1719934560.0,2.88,0.93,1.98,0.4
2020-12-17,601888,214.25,219.24,219.63,212.75,99744,2225424384.0,3.21,2.4,5.13,0.51
2020-12-18,601888,216.53,211.0,218.53,210.6,114645,2510594480.0,3.62,-3.76,-8.24,0.59
2020-12-21,601888,211.75,222.88,223.65,210.75,121202,2735604992.0,6.11,5.63,11.88,0.62
2020-12-22,601888,222.88,230.7,238.92,220.25,161250,3806786880.0,8.38,3.51,7.82,0.83
2020-12-23,601888,230.75,240.63,249.07,230.75,170868,4243747872.0,7.94,4.3,9.93,0.88
2020-12-24,601888,246.75,245.95,256.24,243.32,126032,3222722176.0,5.37,2.21,5.32,0.65
2020-12-25,601888,243.75,252.75,255.62,239.75,92794,2375891760.0,6.45,2.76,6.8,0.48
2020-12-28,601888,257.63,251.35,258.65,247.66,102642,2644445264.0,4.35,-0.55,-1.4,0.53
2020-12-29,601888,249.75,248.9,252.75,241.95,98367,2498594688.0,4.3,-0.97,-2.45,0.5
2020-12-30,601888,246.85,256.87,259.8,246.85,112464,2941588672.0,5.2,3.2,7.97,0.58
2020-12-31,601888,263.77,276.2,279.55,261.27,147882,4111681200.0,7.12,7.53,19.33,0.76
2021-01-04,601888,275.75,286.0,294.37,275.5,140347,4127327808.0,6.83,3.55,9.8,0.72
2021-01-05,601888,283.75,286.77,293.44,282.75,118714,3480973440.0,3.74,0.27,0.77,0.61
2021-01-06,601888,283.75,281.75,287.58,277.77,126381,3640459360.0,3.42,-1.75,-5.02,0.65
2021-01-07,601888,287.1,304.75,304.75,283.75,151153,4534780160.0,7.45,8.16,23.0,0.77
2021-01-08,601888,304.75,284.75,305.15,280.75,196177,5823692544.0,8.01,-6.56,-20.0,1.0
2021-01-11,601888,283.75,292.15,299.83,277.85,170500,5065001216.0,7.72,2.6,7.4,0.87
2021-01-12,601888,289.7,312.85,315.61,289.34,124108,3857765104.0,8.99,7.09,20.7,0.64
2021-01-13,601888,311.75,293.74,312.75,286.35,181166,5483084032.0,8.44,-6.11,-19.11,0.93
2021-01-14,601888,287.31,274.3,288.09,270.43,240306,6809999616.0,6.01,-6.62,-19.44,1.23
2021-01-15,601888,273.24,273.76,280.45,266.25,151425,4237712896.0,5.18,-0.2,-0.54,0.78
2021-01-18,601888,271.97,267.95,272.75,261.75,173566,4748017664.0,4.02,-2.12,-5.81,0.89
2021-01-19,601888,270.86,261.9,275.68,261.75,135251,3693985648.0,5.2,-2.26,-6.05,0.69
2021-01-20,601888,264.02,266.69,268.74,256.75,140386,3800141216.0,4.58,1.83,4.79,0.72
2021-01-21,601888,265.24,265.75,269.73,256.75,196955,5298221568.0,4.87,-0.35,-0.94,1.01
2021-01-22,601888,265.78,276.75,278.75,263.85,181720,5103052288.0,5.61,4.14,11.0,0.93
2021-01-25,601888,281.76,301.75,304.75,281.76,238161,7181651456.0,8.31,9.03,25.0,1.22
2021-01-26,601888,295.3,291.73,299.54,287.67,133392,3993548608.0,3.93,-3.32,-10.02,0.68
2021-01-27,601888,292.85,290.75,292.85,276.78,132332,3844437376.0,5.51,-0.34,-0.98,0.68
2021-01-28,601888,283.32,280.75,288.9,279.35,90008,2608105504.0,3.28,-3.44,-10.0,0.46
2021-01-29,601888,286.65,287.75,294.63,283.76,134044,3954648928.0,3.87,2.49,7.0,0.69
